Timestamp,Device,Distance_82,Distance_83,X,Y
1720123583.2280123,Distance,0.77,0.49,0.6764,0.3679443436173465
1720123583.2420297,Distance,0.77,0.48,0.68125,0.35888499202390733
1720123583.3513234,Distance,0.77,0.48,0.68125,0.35888499202390733
1720123583.365065,Distance,0.77,0.5,0.67145,0.3769017080088653
1720123583.4742825,Distance,0.69,0.5,0.61305,0.31665390807630955
1720123583.4884312,Distance,0.69,0.48,0.62285,0.29691392271161676
1720123583.5968943,Distance,0.75,0.48,0.66605,0.3447860169728465
1720123583.6108608,Distance,0.75,0.47,0.6708000000000001,0.33545098002539797
1720123583.7194695,Distance,0.78,0.47,0.6937500000000001,0.3565262087140298
1720123583.7334604,Distance,0.78,0.52,0.669,0.4010473787471998
1720123583.842831,Distance,0.75,0.52,0.64605,0.38094539963097074
1720123583.8567169,Distance,0.75,0.43,0.6888,0.2967398860955501
1720123583.9661684,Distance,0.68,0.43,0.63875,0.23323472618801866
1720123583.9806325,Distance,0.68,0.5,0.6062000000000001,0.3080934273885115
1720123584.089418,Distance,0.75,0.5,0.65625,0.3630921887069454
1720123584.103411,Distance,0.75,0.53,0.6408,0.389711893582939
1720123584.2127597,Distance,0.71,0.53,0.6115999999999999,0.36061813598320314
1720123584.2267594,Distance,0.71,0.4,0.67205,0.22901702447634742
1720123584.3352787,Distance,0.68,0.4,0.6512,0.19580234932196322
1720123584.3492887,Distance,0.68,0.46,0.6254000000000001,0.2669734818291883
1720123584.4582238,Distance,0.77,0.46,0.69065,0.34044467612227397
1720123584.4722304,Distance,0.77,0.53,0.6559999999999999,0.40319226183050705
1720123584.5807707,Distance,0.72,0.53,0.6187499999999999,0.3681690338689555
1720123584.5947676,Distance,0.72,0.44,0.6624,0.2821812183686221
1720123584.7043955,Distance,0.72,0.44,0.6624,0.2821812183686221
1720123584.7184558,Distance,0.72,0.46,0.6534,0.3024374976751395
1720123584.8274739,Distance,0.77,0.46,0.69065,0.34044467612227397
1720123584.840291,Distance,0.77,0.5,0.67145,0.3769017080088653
1720123584.9501529,Distance,0.74,0.5,0.6488,0.35589121933534684
1720123584.9646797,Distance,0.74,0.5,0.6488,0.35589121933534684
1720123585.0736766,Distance,0.68,0.5,0.6062000000000001,0.3080934273885115
1720123585.08671,Distance,0.68,0.48,0.6160000000000001,0.2879999999999998
1720123585.1966207,Distance,0.7,0.48,0.6298,0.30553552984882126
1720123585.2097118,Distance,0.7,0.45,0.64375,0.27492896809903433
1720123585.564529,Distance,0.73,0.45,0.6652,0.30068082745662383
1720123585.5786219,Distance,0.73,0.48,0.65125,0.32980818288817504
1720123585.68836,Distance,0.73,0.48,0.65125,0.32980818288817504
1720123585.7025173,Distance,0.73,0.5,0.64145,0.3484851467422967
1720123585.810923,Distance,0.76,0.5,0.6638,0.37009398806249216
1720123585.824915,Distance,0.76,0.51,0.65875,0.37900981187826804
1720123585.9348297,Distance,0.76,0.51,0.65875,0.37900981187826804
1720123585.948294,Distance,0.76,0.51,0.65875,0.37900981187826804
1720123586.057755,Distance,0.76,0.51,0.65875,0.37900981187826804
1720123586.0707548,Distance,0.76,0.47,0.67835,0.34269706374581027
1720123586.1800742,Distance,0.76,0.47,0.67835,0.34269706374581027
1720123586.1942384,Distance,0.76,0.46,0.6829999999999999,0.33333316666662505
1720123586.3029666,Distance,0.75,0.46,0.67545,0.3259866523341102
1720123586.3169663,Distance,0.75,0.47,0.6708000000000001,0.33545098002539797
1720123586.4253113,Distance,0.82,0.47,0.7257499999999999,0.3816895826453743
1720123586.439628,Distance,0.82,0.49,0.71615,0.39941103828011576
1720123586.5488164,Distance,0.76,0.49,0.66875,0.36107262081193603
1720123586.5626364,Distance,0.76,0.49,0.66875,0.36107262081193603
1720123586.671402,Distance,0.71,0.49,0.632,0.32353670580013016
1720123586.6863837,Distance,0.71,0.46,0.64625,0.2940424076557665
1720123586.7951922,Distance,0.76,0.46,0.6829999999999999,0.33333316666662505
1720123586.8091435,Distance,0.76,0.47,0.67835,0.34269706374581027
1720123586.9187248,Distance,0.77,0.47,0.6859999999999999,0.34971988791031056
1720123586.9318714,Distance,0.77,0.5,0.67145,0.3769017080088653
1720123587.0410364,Distance,0.72,0.5,0.6342,0.34086707086487544
1720123587.0550406,Distance,0.72,0.52,0.624,0.35919910913029834
1720123587.1641753,Distance,0.73,0.52,0.63125,0.36663801971426807
1720123587.1781166,Distance,0.73,0.53,0.6259999999999999,0.3755316231690749
1720123587.2874591,Distance,0.77,0.53,0.6559999999999999,0.40319226183050705
1720123587.300564,Distance,0.77,0.5,0.67145,0.3769017080088653
1720123587.4099288,Distance,0.76,0.5,0.6638,0.37009398806249216
1720123587.4239352,Distance,0.76,0.52,0.6536,0.38782346499406145
1720123587.5335379,Distance,0.77,0.52,0.66125,0.394523050657373
1720123587.5475433,Distance,0.77,0.36,0.73165,0.23997557688231536
1720123587.6559992,Distance,0.74,0.36,0.7090000000000001,0.2119410295341605
1720123587.6700978,Distance,0.74,0.52,0.6386000000000001,0.3738850625526512
1720123587.779533,Distance,0.76,0.52,0.6536,0.38782346499406145
1720123587.7927074,Distance,0.76,0.49,0.66875,0.36107262081193603
1720123588.148131,Distance,0.76,0.49,0.66875,0.36107262081193603
1720123588.161716,Distance,0.76,0.49,0.66875,0.36107262081193603
1720123588.2711172,Distance,0.77,0.49,0.6764,0.3679443436173465
1720123588.2854095,Distance,0.77,0.46,0.69065,0.34044467612227397
1720123588.39416,Distance,0.74,0.46,0.668,0.3183959798741183
1720123588.4071665,Distance,0.74,0.49,0.65375,0.34671448989045717
1720123588.5168278,Distance,0.75,0.49,0.6612,0.35399796609585193
1720123588.530981,Distance,0.75,0.51,0.6512,0.3720733261065621
1720123588.6405878,Distance,0.75,0.51,0.6512,0.3720733261065621
1720123588.6535888,Distance,0.75,0.53,0.6408,0.389711893582939
1720123588.7634144,Distance,0.71,0.53,0.6115999999999999,0.36061813598320314
1720123588.777411,Distance,0.71,0.5,0.62705,0.33302897396472875
1720123588.8861692,Distance,0.69,0.5,0.61305,0.31665390807630955
1720123588.9001613,Distance,0.69,0.51,0.608,0.32624530647964867
1720123589.1326563,Distance,0.76,0.51,0.65875,0.37900981187826804
1720123589.14563,Distance,0.76,0.45,0.6875499999999999,0.3238440944343438
1720123589.2552829,Distance,0.74,0.45,0.67255,0.3086689124288354
1720123589.2693243,Distance,0.74,0.46,0.668,0.3183959798741183
1720123589.501809,Distance,0.75,0.46,0.67545,0.3259866523341102
1720123589.5158086,Distance,0.75,0.49,0.6612,0.35399796609585193
1720123589.6231527,Distance,0.77,0.49,0.6764,0.3679443436173465
1720123589.63715,Distance,0.77,0.44,0.69965,0.321542963692257
1720123589.7467852,Distance,0.73,0.44,0.66965,0.2906352998174859
1720123589.7607925,Distance,0.73,0.41,0.6824,0.2592879480423261
1720123589.870364,Distance,0.78,0.41,0.7201500000000001,0.29963974619532696
1720123589.8833668,Distance,0.78,0.47,0.6937500000000001,0.3565262087140298
1720123589.9933686,Distance,0.73,0.47,0.6559999999999999,0.3202561474819806
1720123590.0072,Distance,0.73,0.52,0.63125,0.36663801971426807
1720123590.116265,Distance,0.71,0.52,0.61685,0.3515623379999626
1720123590.130271,Distance,0.71,0.43,0.6596,0.26273149792135697
1720123590.2388463,Distance,0.78,0.43,0.71175,0.31907982935309465
1720123590.2532177,Distance,0.78,0.5,0.6792,0.38351969962441307
1720123590.3618078,Distance,0.69,0.5,0.61305,0.31665390807630955
1720123590.3758662,Distance,0.69,0.47,0.6275999999999999,0.2867372316250542
1720123590.7309184,Distance,0.7,0.47,0.63455,0.2955440703177785
1720123590.7449403,Distance,0.7,0.53,0.6045499999999999,0.3528729197600746
1720123590.8547132,Distance,0.68,0.53,0.5907500000000001,0.33677060070617787
1720123590.8679569,Distance,0.68,0.49,0.6111500000000001,0.2981537816295476
1720123590.9772608,Distance,0.68,0.49,0.6111500000000001,0.2981537816295476
1720123590.9902546,Distance,0.68,0.47,0.6207500000000001,0.27761382800573886
1720123591.1004305,Distance,0.78,0.47,0.6937500000000001,0.3565262087140298
1720123591.1136498,Distance,0.78,0.45,0.70295,0.33802558704926466
1720123591.2226083,Distance,0.77,0.45,0.6952,0.33105431578518946
1720123591.2367437,Distance,0.77,0.45,0.6952,0.33105431578518946
1720123591.3459048,Distance,0.75,0.45,0.6799999999999999,0.3163858403911276
1720123591.3602111,Distance,0.75,0.45,0.6799999999999999,0.3163858403911276
1720123591.4688678,Distance,0.81,0.45,0.7268000000000001,0.3575776279355294
1720123591.482934,Distance,0.81,0.48,0.7128500000000001,0.38463603250345635
1720123591.5919204,Distance,0.77,0.48,0.68125,0.35888499202390733
1720123591.6060796,Distance,0.77,0.49,0.6764,0.3679443436173465
1720123591.8387032,Distance,0.76,0.49,0.66875,0.36107262081193603
1720123591.852389,Distance,0.76,0.46,0.6829999999999999,0.33333316666662505
1720123592.0837452,Distance,0.72,0.46,0.6534,0.3024374976751395
1720123592.0977454,Distance,0.72,0.5,0.6342,0.34086707086487544
1720123592.2071521,Distance,0.77,0.5,0.67145,0.3769017080088653
1720123592.2213185,Distance,0.77,0.51,0.6664,0.38576034010768906
1720123592.33049,Distance,0.75,0.51,0.6512,0.3720733261065621
1720123592.343492,Distance,0.75,0.45,0.6799999999999999,0.3163858403911276
1720123592.453548,Distance,0.78,0.45,0.70295,0.33802558704926466
1720123592.4673653,Distance,0.78,0.53,0.6637500000000001,0.40967784599609475
1720123592.6990707,Distance,0.72,0.53,0.6187499999999999,0.3681690338689555
1720123592.71214,Distance,0.72,0.44,0.6624,0.2821812183686221
1720123592.8217874,Distance,0.76,0.44,0.692,0.31422285085588547
1720123592.8359017,Distance,0.76,0.5,0.6638,0.37009398806249216
1720123592.94422,Distance,0.76,0.5,0.6638,0.37009398806249216
1720123592.9582987,Distance,0.76,0.44,0.692,0.31422285085588547
1720123593.3131986,Distance,0.77,0.44,0.69965,0.321542963692257
1720123593.3272352,Distance,0.77,0.49,0.6764,0.3679443436173465
1720123593.437015,Distance,0.76,0.49,0.66875,0.36107262081193603
1720123593.4510112,Distance,0.76,0.53,0.64835,0.3965378638919619
1720123593.5601041,Distance,0.77,0.53,0.6559999999999999,0.40319226183050705
1720123593.573552,Distance,0.77,0.52,0.66125,0.394523050657373
1720123593.6820211,Distance,0.75,0.52,0.64605,0.38094539963097074
1720123593.6972873,Distance,0.75,0.48,0.66605,0.3447860169728465
1720123593.8065252,Distance,0.76,0.48,0.6736,0.3519418133726086
1720123593.819576,Distance,0.76,0.52,0.6536,0.38782346499406145
1720123593.9290931,Distance,0.75,0.52,0.64605,0.38094539963097074
1720123593.942094,Distance,0.75,0.49,0.6612,0.35399796609585193
1720123594.052117,Distance,0.74,0.49,0.65375,0.34671448989045717
1720123594.0651062,Distance,0.74,0.48,0.6586000000000001,0.3374107882092685
1720123594.1891236,Distance,0.74,0.46,0.668,0.3183959798741183
1720123594.3118656,Distance,0.74,0.49,0.65375,0.34671448989045717
1720123594.4212003,Distance,0.72,0.49,0.63915,0.3314924999151565
1720123594.435201,Distance,0.72,0.46,0.6534,0.3024374976751395
1720123594.5445023,Distance,0.7,0.46,0.6392,0.28534778779587544
1720123594.5577435,Distance,0.7,0.51,0.61495,0.33441964281423414
1720123594.6672006,Distance,0.75,0.51,0.6512,0.3720733261065621
1720123594.6807916,Distance,0.75,0.46,0.67545,0.3259866523341102
1720123594.7894611,Distance,0.73,0.46,0.66065,0.3105504427625246
1720123594.8034008,Distance,0.73,0.45,0.6652,0.30068082745662383
1720123594.9127054,Distance,0.77,0.45,0.6952,0.33105431578518946
1720123594.9266927,Distance,0.77,0.5,0.67145,0.3769017080088653
1720123595.0362856,Distance,0.76,0.5,0.6638,0.37009398806249216
1720123595.0493057,Distance,0.76,0.48,0.6736,0.3519418133726086
1720123595.1589527,Distance,0.73,0.48,0.65125,0.32980818288817504
1720123595.1726174,Distance,0.73,0.52,0.63125,0.36663801971426807
1720123595.2822874,Distance,0.73,0.52,0.63125,0.36663801971426807
1720123595.2954981,Distance,0.73,0.5,0.64145,0.3484851467422967
1720123595.4050703,Distance,0.77,0.5,0.67145,0.3769017080088653
1720123595.419156,Distance,0.77,0.49,0.6764,0.3679443436173465
1720123595.528432,Distance,0.75,0.49,0.6612,0.35399796609585193
1720123595.5426056,Distance,0.75,0.48,0.66605,0.3447860169728465
1720123595.8964677,Distance,0.73,0.48,0.65125,0.32980818288817504
1720123595.9105685,Distance,0.73,0.51,0.6364,0.357624160257665
1720123596.019521,Distance,0.75,0.51,0.6512,0.3720733261065621
1720123596.0337873,Distance,0.75,0.51,0.6512,0.3720733261065621
1720123596.1425984,Distance,0.72,0.51,0.62915,0.3501003820334962
1720123596.1566133,Distance,0.72,0.51,0.62915,0.3501003820334962
1720123596.2664847,Distance,0.75,0.51,0.6512,0.3720733261065621
1720123596.2800877,Distance,0.75,0.53,0.6408,0.389711893582939
1720123596.3895028,Distance,0.74,0.53,0.6333500000000001,0.38271108881243543
1720123596.4030452,Distance,0.74,0.5,0.6488,0.35589121933534684
1720123596.5117128,Distance,0.72,0.5,0.6342,0.34086707086487544
1720123596.5259235,Distance,0.72,0.47,0.6487499999999999,0.3122874277008282
1720123596.635158,Distance,0.79,0.47,0.7016,0.36312179774835884
1720123596.6491601,Distance,0.79,0.47,0.7016,0.36312179774835884
1720123596.7571013,Distance,0.74,0.47,0.6633500000000001,0.32797374513823485
1720123596.7716093,Distance,0.74,0.46,0.668,0.3183959798741183
1720123596.880428,Distance,0.77,0.46,0.69065,0.34044467612227397
1720123596.8953967,Distance,0.77,0.49,0.6764,0.3679443436173465
1720123597.0037813,Distance,0.69,0.49,0.618,0.30688108446106604
1720123597.0177872,Distance,0.69,0.48,0.62285,0.29691392271161676
1720123597.126674,Distance,0.73,0.48,0.65125,0.32980818288817504
1720123597.1408129,Distance,0.73,0.48,0.65125,0.32980818288817504
1720123597.250144,Distance,0.69,0.48,0.62285,0.29691392271161676
1720123597.2637963,Distance,0.69,0.48,0.62285,0.29691392271161676
1720123597.3724627,Distance,0.69,0.48,0.62285,0.29691392271161676
1720123597.3865318,Distance,0.69,0.44,0.64125,0.25475171736418184
1720123597.495847,Distance,0.73,0.44,0.66965,0.2906352998174859
1720123597.509844,Distance,0.73,0.52,0.63125,0.36663801971426807
1720123597.6192684,Distance,0.69,0.52,0.60285,0.3356663186856852
1720123597.6333928,Distance,0.69,0.46,0.63225,0.2763330191996604
1720123597.7419744,Distance,0.76,0.46,0.6829999999999999,0.33333316666662505
1720123597.7549393,Distance,0.76,0.51,0.65875,0.37900981187826804
1720123597.864912,Distance,0.69,0.51,0.608,0.32624530647964867
1720123597.8794293,Distance,0.69,0.47,0.6275999999999999,0.2867372316250542
1720123598.110098,Distance,0.75,0.47,0.6708000000000001,0.33545098002539797
1720123598.1251147,Distance,0.75,0.51,0.6512,0.3720733261065621
1720123598.4800901,Distance,0.75,0.51,0.6512,0.3720733261065621
1720123598.4934,Distance,0.75,0.52,0.64605,0.38094539963097074
1720123598.6030204,Distance,0.76,0.52,0.6536,0.38782346499406145
1720123598.6171715,Distance,0.76,0.5,0.6638,0.37009398806249216
1720123598.7256021,Distance,0.76,0.5,0.6638,0.37009398806249216
1720123598.7396157,Distance,0.76,0.47,0.67835,0.34269706374581027
1720123598.8491058,Distance,0.73,0.47,0.6559999999999999,0.3202561474819806
1720123598.8631294,Distance,0.73,0.45,0.6652,0.30068082745662383
1720123598.9718463,Distance,0.78,0.45,0.70295,0.33802558704926466
1720123598.9861705,Distance,0.78,0.45,0.70295,0.33802558704926466
1720123599.0949275,Distance,0.77,0.45,0.6952,0.33105431578518946
1720123599.108944,Distance,0.77,0.51,0.6664,0.38576034010768906
1720123599.2183123,Distance,0.76,0.51,0.65875,0.37900981187826804
1720123599.232352,Distance,0.76,0.47,0.67835,0.34269706374581027
1720123599.3404465,Distance,0.72,0.47,0.6487499999999999,0.3122874277008282
1720123599.3548994,Distance,0.72,0.48,0.644,0.3219689426016118
1720123599.4641013,Distance,0.74,0.48,0.6586000000000001,0.3374107882092685
1720123599.4782605,Distance,0.74,0.47,0.6633500000000001,0.32797374513823485
1720123599.5870488,Distance,0.67,0.47,0.6140000000000001,0.26814921219350973
1720123599.6008587,Distance,0.67,0.49,0.6044,0.2891377526370433
1720123599.710028,Distance,0.76,0.49,0.66875,0.36107262081193603
1720123599.723024,Distance,0.76,0.47,0.67835,0.34269706374581027
1720123599.8333488,Distance,0.66,0.47,0.6073500000000001,0.25831371914786094
1720123599.846552,Distance,0.66,0.44,0.621,0.2235151001610408
1720123599.9563866,Distance,0.69,0.44,0.64125,0.25475171736418184
1720123599.9696321,Distance,0.69,0.49,0.618,0.30688108446106604
1720123600.0788817,Distance,0.68,0.49,0.6111500000000001,0.2981537816295476
1720123600.0925932,Distance,0.68,0.42,0.6430000000000001,0.22124872880990742
1720123600.2020214,Distance,0.76,0.42,0.7006,0.29454989390593916
1720123600.216247,Distance,0.76,0.53,0.64835,0.3965378638919619
1720123600.3261418,Distance,0.68,0.53,0.5907500000000001,0.33677060070617787
1720123600.3391764,Distance,0.68,0.48,0.6160000000000001,0.2879999999999998
1720123600.4476392,Distance,0.67,0.48,0.6092500000000001,0.27877309321381777
1720123600.4609163,Distance,0.67,0.48,0.6092500000000001,0.27877309321381777
1720123600.570257,Distance,0.75,0.48,0.66605,0.3447860169728465
1720123600.583955,Distance,0.75,0.49,0.6612,0.35399796609585193
1720123600.6940672,Distance,0.73,0.49,0.6464,0.33921532984226993
1720123600.7080874,Distance,0.73,0.5,0.64145,0.3484851467422967
1720123601.06362,Distance,0.76,0.5,0.6638,0.37009398806249216
1720123601.0770288,Distance,0.76,0.46,0.6829999999999999,0.33333316666662505
1720123601.1857176,Distance,0.76,0.46,0.6829999999999999,0.33333316666662505
1720123601.1998558,Distance,0.76,0.52,0.6536,0.38782346499406145
1720123601.3094687,Distance,0.76,0.52,0.6536,0.38782346499406145
1720123601.3233955,Distance,0.76,0.47,0.67835,0.34269706374581027
1720123601.432559,Distance,0.75,0.47,0.6708000000000001,0.33545098002539797
1720123601.4455736,Distance,0.75,0.47,0.6708000000000001,0.33545098002539797
1720123601.5545106,Distance,0.77,0.47,0.6859999999999999,0.34971988791031056
1720123601.5685487,Distance,0.77,0.51,0.6664,0.38576034010768906
1720123601.678052,Distance,0.77,0.51,0.6664,0.38576034010768906
1720123601.691044,Distance,0.77,0.47,0.6859999999999999,0.34971988791031056
1720123601.8007276,Distance,0.76,0.47,0.67835,0.34269706374581027
1720123601.8151708,Distance,0.76,0.44,0.692,0.31422285085588547
1720123601.9239864,Distance,0.79,0.44,0.71525,0.33543618990800605
1720123601.9372172,Distance,0.79,0.42,0.7238500000000001,0.3164509085150491
1720123602.0476723,Distance,0.71,0.42,0.66385,0.2517998758935355
1720123602.0606723,Distance,0.71,0.44,0.65525,0.2733997759691839
1720123602.1700299,Distance,0.75,0.44,0.68445,0.3066401759391617
1720123602.1841838,Distance,0.75,0.49,0.6612,0.35399796609585193
1720123602.2931752,Distance,0.77,0.49,0.6764,0.3679443436173465
1720123602.3061478,Distance,0.77,0.48,0.68125,0.35888499202390733
1720123602.4161203,Distance,0.78,0.48,0.6890000000000001,0.36562138887105594
